Time,Action,PosX,PosY,PosZ,Score
3.61874,Move,-1.715744,0.9999999,-1.126193,0
3.642368,Move,-1.711058,0.9999999,-1.24424,0
3.663009,Move,-1.710548,1,-1.347439,0
3.686996,Move,-1.714761,0.9999999,-1.467287,0
3.707619,Move,-1.723053,0.9999998,-1.570063,0
3.728869,Move,-1.736612,0.9999999,-1.675435,0
3.753158,Move,-1.758891,0.9999999,-1.794802,0
3.775429,Move,-1.786127,0.9999999,-1.902758,0
3.799456,Move,-1.822127,1,-2.01736,0
3.821624,Move,-1.860884,0.9999997,-2.121193,0
3.845178,Move,-1.907071,0.9999999,-2.229518,0
3.867981,Move,-1.956075,0.9999999,-2.332459,0
3.891256,Move,-2.009808,1,-2.435679,0
3.911752,Move,-2.059732,0.9999999,-2.525177,0
3.934303,Move,-2.116948,0.9999999,-2.622334,0
3.956203,Move,-2.174279,0.9999998,-2.715632,0
3.979811,Move,-2.237463,0.9999999,-2.815337,0
4.004563,Move,-2.304644,0.9999999,-2.919279,0
4.021734,Move,-2.351458,1.096076,-2.991246,0
4.040673,Move,-2.403103,1.188228,-3.070621,0
4.060827,Move,-2.458058,1.276456,-3.155084,0
4.083208,Move,-2.519089,1.36076,-3.248884,0
4.100499,Move,-2.566237,1.44114,-3.321349,0
4.122894,Move,-2.627306,1.517596,-3.415209,0
4.142793,Move,-2.681569,1.590128,-3.498607,0
4.162273,Move,-2.734687,1.658736,-3.580246,0
4.182891,Move,-2.79091,1.72342,-3.666657,0
4.202704,Move,-2.844937,1.78418,-3.749694,0
4.221612,Move,-2.896496,1.841016,-3.828937,0
4.242988,Move,-2.954784,1.893928,-3.918522,0
4.262637,Move,-3.008365,1.942916,-4.000872,0
4.283046,Move,-3.064015,1.98798,-4.086403,0
4.30212,Move,-3.115978,2.02912,-4.166375,0
4.324256,Move,-3.174779,2.066336,-4.257728,0
4.346231,Move,-3.228592,2.099628,-4.342999,0
4.369373,Move,-3.280258,2.128996,-4.426795,0
4.395453,Move,-3.332415,2.15444,-4.513527,0
4.42549,Move,-3.385899,2.193556,-4.602629,0
4.460884,Move,-3.441123,2.216976,-4.692167,0
4.505354,Move,-3.49915,2.2247,-4.780292,0
4.569284,Move,-3.559279,2.206857,-4.859977,0
4.66429,Move,-3.58595,2.098637,-4.888426,0
4.720993,Move,-3.58595,1.986617,-4.888426,0
4.782404,Move,-3.585951,1.839282,-4.888426,0
4.82286,Move,-3.585952,1.721438,-4.888426,0
4.862038,Move,-3.585952,1.587898,-4.888426,0
4.90005,Move,-3.585953,1.438662,-4.888426,0
4.941408,Move,-3.585953,1.273731,-4.888427,0
4.983219,Move,-3.585953,1.093103,-4.888427,0
5.980242,Move,-3.546877,1,-4.875212,0
6.046116,Move,-3.446653,0.9999998,-4.841147,0
6.089983,Move,-3.345671,0.9999997,-4.806822,0
6.123331,Move,-3.250653,0.9999998,-4.774525,0
6.15579,Move,-3.143008,0.9999995,-4.737935,0
6.183317,Move,-3.040019,0.9999998,-4.702929,0
6.207113,Move,-2.942284,0.9999998,-4.669707,0
6.231413,Move,-2.83416,0.9999997,-4.632953,0
6.253681,Move,-2.729177,0.9999996,-4.597268,0
6.27833,Move,-2.612492,0.9999996,-4.557604,0
6.302801,Move,-2.49665,0.9999999,-4.518229,0
6.322869,Move,-2.401647,0.9999998,-4.485936,0
6.343194,Move,-2.305429,0.9999998,-4.453231,0
6.366676,Move,-2.19427,0.9999996,-4.415447,0
6.389398,Move,-2.086706,0.9999997,-4.378885,0
6.413278,Move,-1.973658,0.9999997,-4.340459,0
6.437817,Move,-1.862652,0.9999996,-4.302729,0
6.46336,Move,-1.756197,0.9999998,-4.266546,0
6.488705,Move,-1.659731,0.9999996,-4.233757,0
6.519839,Move,-1.553746,0.9999996,-4.197732,0
6.556266,Move,-1.447041,0.9999996,-4.161465,0
6.595984,Move,-1.352291,0.9999996,-4.12926,0
6.65231,Move,-1.256235,0.9999998,-4.096614,0
8.253804,Move,-1.351268,0.9999999,-4.128973,0
9.035467,Move,-1.255024,0.9999999,-4.096306,0
9.085904,Move,-1.152852,0.9999996,-4.061586,0
9.122317,Move,-1.05663,0.9999998,-4.028886,0
9.153172,Move,-0.960232,0.9999997,-3.996126,0
9.180107,Move,-0.8649852,0.9999997,-3.963758,0
9.204567,Move,-0.7696449,0.9999998,-3.931357,0
9.231413,Move,-0.6551215,0.9999997,-3.892437,0
9.25664,Move,-0.5384662,0.9999995,-3.852792,0
9.277616,Move,-0.4391688,0.9999995,-3.819047,0
9.301967,Move,-0.3238888,0.9999998,-3.779871,0
9.32362,Move,-0.2213814,0.9999998,-3.745035,0
9.348794,Move,-0.1022073,0.9999998,-3.704535,0
9.373601,Move,0.01523476,0.9999997,-3.664624,0
9.397942,Move,0.1304646,0.9999995,-3.625465,0
9.41948,Move,0.2324288,0.9999995,-3.590815,0
9.439544,Move,0.3274131,0.9999996,-3.558536,0
9.463188,Move,0.4393447,0.9999998,-3.520499,0
9.487355,Move,0.5537536,0.9999998,-3.48162,0
9.514042,Move,0.6775775,0.9999996,-3.43954,0
9.539787,Move,0.7879581,0.9999996,-3.40203,0
9.567966,Move,0.898114,0.9999998,-3.364597,0
9.59703,Move,0.9998922,0.9999996,-3.330011,0
9.629632,Move,1.099621,0.9999999,-3.296123,0
9.666999,Move,1.195653,0.9999998,-3.26349,0
9.717824,Move,1.294547,0.9999998,-3.229886,0
0,Start,-1.790738E-07,1,9.303034E-08,0
3.195932,Move,-0.08746924,0.9999999,0.05686089,0
3.245802,Move,-0.1880838,0.9999999,0.09320045,0
3.283902,Move,-0.2932292,0.9999999,0.1139639,0
3.316075,Move,-0.4000536,0.9999999,0.1229914,0
3.346281,Move,-0.5149097,0.9999999,0.1223198,0
3.370974,Move,-0.6186346,1,0.1144096,0
3.392911,Move,-0.7179368,0.9999999,0.1013938,0
3.415092,Move,-0.8247313,1,0.08240344,0
3.436006,Move,-0.9268827,1,0.06005643,0
3.456868,Move,-1.027963,1,0.03432122,0
3.477189,Move,-1.125659,0.9999999,0.006413374,0
3.497473,Move,-1.222472,1,-0.02379829,0
3.520831,Move,-1.333201,0.9999999,-0.0609414,0
3.541586,Move,-1.431026,0.9999998,-0.09557217,0
3.562956,Move,-1.531356,0.9999999,-0.1323265,0
3.586519,Move,-1.641718,1,-0.173565,0
3.609764,Move,-1.750523,0.9999999,-0.2144309,0
3.629869,Move,-1.844628,0.9999999,-0.2497763,0
3.651095,Move,-1.943983,0.9999999,-0.2870937,0
3.671738,Move,-2.040607,0.9999999,-0.3233852,0
3.691893,Move,-2.134948,1,-0.3588191,0
3.714475,Move,-2.24065,1,-0.3985203,0
3.735724,Move,-2.340111,1,-0.4358773,0
3.755801,Move,-2.434089,1,-0.4711751,0
3.778086,Move,-2.538399,1,-0.5103536,0
3.799465,Move,-2.63847,0.9999999,-0.5479396,0
3.822435,Move,-2.745988,1,-0.5883226,0
3.845988,Move,-2.856231,1,-0.6297293,0
3.868994,Move,-2.963922,1,-0.6701776,0
3.891323,Move,-3.068438,1,-0.7094331,0
3.911585,Move,-3.16328,0.9999999,-0.7450551,0
3.935555,Move,-3.275478,1,-0.7871959,0
3.957476,Move,-3.378085,0.9999998,-0.8257343,0
3.980608,Move,-3.486361,0.9999999,-0.8664019,0
4.003767,Move,-3.594767,1,-0.9071183,0
4.026509,Move,-3.701218,1,-0.9471006,0
4.043812,Move,-3.782205,1.096076,-0.977519,0
4.062342,Move,-3.868942,1.188228,-1.010097,0
4.080189,Move,-3.952477,1.276456,-1.041472,0
4.103584,Move,-4.061984,1.36076,-1.082602,0
4.120558,Move,-4.141435,1.44114,-1.112443,0
4.140945,Move,-4.236862,1.517596,-1.148285,0
4.16271,Move,-4.338739,1.590128,-1.18655,0
4.180949,Move,-4.42411,1.658736,-1.218615,0
4.204109,Move,-4.532516,1.72342,-1.259331,0
4.220663,Move,-4.610001,1.78418,-1.288434,0
4.24356,Move,-4.717161,1.841016,-1.328734,0
4.26189,Move,-4.80283,1.893928,-1.361302,0
4.280703,Move,-4.89051,1.942916,-1.395354,0
4.301253,Move,-4.985865,1.98798,-1.433631,0
4.321939,Move,-5.081214,2.029119,-1.473718,0
4.342738,Move,-5.17621,2.066335,-1.516018,0
4.363541,Move,-5.270123,2.099627,-1.560728,0
4.384644,Move,-5.363971,2.128995,-1.608947,0
4.406188,Move,-5.45797,2.154439,-1.661551,0
4.427057,Move,-5.54692,2.17596,-1.716091,0
4.449829,Move,-5.641098,2.193556,-1.780056,0
4.469803,Move,-5.720847,2.207228,-1.840163,0
4.49195,Move,-5.805499,2.216976,-1.911522,0
4.515201,Move,-5.889509,2.2228,-1.991855,0
4.535601,Move,-5.958398,2.2247,-2.067052,0
4.558359,Move,-6.029106,2.222676,-2.15618,0
4.579597,Move,-6.088645,2.216728,-2.244082,0
4.600238,Move,-6.140134,2.19306,-2.333505,0
4.620121,Move,-6.183543,2.17534,-2.422925,0
4.640109,Move,-6.220825,2.153697,-2.515625,0
4.661773,Move,-6.253754,2.128129,-2.618796,0
4.684755,Move,-6.280024,2.098637,-2.730639,0
4.704917,Move,-6.295722,2.065221,-2.830199,0
4.72703,Move,-6.304774,2.027881,-2.940364,0
4.747318,Move,-6.305645,1.986617,-3.041781,0
4.768945,Move,-6.298619,1.941429,-3.149665,0
4.790217,Move,-6.283803,1.892318,-3.254964,0
4.811663,Move,-6.260991,1.839282,-3.359716,0
4.83075,Move,-6.23407,1.782322,-3.451262,0
4.851676,Move,-6.197475,1.721438,-3.549263,0
4.86822,Move,-6.163741,1.65663,-3.624781,0
4.885679,Move,-6.123449,1.587898,-3.702205,0
4.901062,Move,-6.0841,1.515242,-3.768282,0
4.922973,Move,-6.022676,1.438662,-3.85898,0
4.941556,Move,-5.965957,1.358158,-3.932563,0
4.963174,Move,-5.895325,1.27373,-4.014361,0
4.98049,Move,-5.835516,1.185379,-4.076952,0
5.001768,Move,-5.75857,1.093103,-4.15041,0
5.022803,Move,-5.679237,0.9969028,-4.219457,0
5.044075,Move,-5.5962,0.9993806,-4.285904,0
5.065432,Move,-5.510419,0.9998761,-4.349496,0
5.089191,Move,-5.412635,0.9999752,-4.41694,0
5.103662,Move,-5.352081,1.096051,-4.456542,0
5.121552,Move,-5.276377,1.188203,-4.504187,0
5.143368,Move,-5.183037,1.276431,-4.560625,0
5.160789,Move,-5.107878,1.360735,-4.60466,0
5.180071,Move,-5.024246,1.441115,-4.652622,0
5.202456,Move,-4.926824,1.517571,-4.707716,0
5.224431,Move,-4.831081,1.590103,-4.761624,0
5.242648,Move,-4.751713,1.658711,-4.80631,0
5.263548,Move,-4.660652,1.723395,-4.85758,0
5.280278,Move,-4.587764,1.784155,-4.898617,0
5.301521,Move,-4.495207,1.840991,-4.950728,0
5.323405,Move,-4.399863,1.893903,-5.00441,0
5.3448,Move,-4.30665,1.942891,-5.056891,0
5.365883,Move,-4.214792,1.987955,-5.108609,0
5.387114,Move,-4.122289,2.029096,-5.16069,0
5.407831,Move,-4.032029,2.066312,-5.211509,0
5.427745,Move,-3.945265,2.099604,-5.260359,0
5.447474,Move,-3.859308,2.128972,-5.308755,0
5.467577,Move,-3.771718,2.154416,-5.35807,0
5.489465,Move,-3.676355,2.175936,-5.411762,0
5.510922,Move,-3.58287,2.193532,-5.464396,0
5.531766,Move,-3.492055,2.207205,-5.515527,0
5.553899,Move,-3.395626,2.216953,-5.569819,0
5.576322,Move,-3.29793,2.222777,-5.624825,0
5.599143,Move,-3.198503,2.224677,-5.680804,0
5.621194,Move,-3.102428,2.216706,-5.734898,0
5.64434,Move,-3.001584,2.206834,-5.791676,0
5.664277,Move,-2.914718,2.193038,-5.840584,0
5.687609,Move,-2.813169,2.175318,-5.898004,0
5.711362,Move,-2.710196,2.153675,-5.957173,0
5.734043,Move,-2.612579,2.128107,-6.014892,0
5.754551,Move,-2.525209,2.098615,-6.068569,0
5.773995,Move,-2.4434,2.065199,-6.121087,0
5.793191,Move,-2.36385,2.027859,-6.174788,0
5.813575,Move,-2.281011,1.986596,-6.234153,0
5.832547,Move,-2.205684,1.941408,-6.291803,0
5.851662,Move,-2.131843,1.892296,-6.352477,0
5.869625,Move,-2.064603,1.83926,-6.412009,0
5.888891,Move,-1.995187,1.7823,-6.478795,0
5.908403,Move,-1.928126,1.721416,-6.549636,0
5.928452,Move,-1.863077,1.656608,-6.625897,0
5.943782,Move,-1.816306,1.587876,-6.68662,0
5.963923,Move,-1.759173,1.51522,-6.769533,0
5.982428,Move,-1.711408,1.43864,-6.848756,0
6.002645,Move,-1.665079,1.358136,-6.938584,0
6.021889,Move,-1.626922,1.273708,-7.026895,0
6.044253,Move,-1.590141,1.185357,-7.132473,0
6.060056,Move,-1.568716,1.093081,-7.208522,0
6.085134,Move,-1.542143,0.9968809,-7.331033,0
6.105978,Move,-1.526643,0.9993764,-7.434092,0
6.129815,Move,-1.515592,0.9998752,-7.552747,0
6.150865,Move,-1.51136,0.9999753,-7.657905,0
6.171233,Move,-1.511632,0.9999952,-7.759744,0
6.184137,Move,-1.513922,1.096071,-7.824225,0
6.203821,Move,-1.520019,1.188223,-7.922448,0
6.224571,Move,-1.529665,1.276451,-8.02575,0
6.241675,Move,-1.539776,1.360755,-8.11067,0
6.264174,Move,-1.555524,1.441135,-8.222055,0
6.280159,Move,-1.568099,1.517591,-8.300987,0
6.301269,Move,-1.586074,1.590124,-8.404991,0
6.322834,Move,-1.605586,1.658732,-8.511043,0
6.341869,Move,-1.623359,1.723416,-8.604543,0
6.362726,Move,-1.643014,1.784176,-8.706959,0
6.381742,Move,-1.660937,1.841012,-8.800329,0
6.401289,Move,-1.679362,1.893924,-8.896317,0
6.420531,Move,-1.697499,1.942912,-8.990802,0
6.444614,Move,-1.720199,1.987976,-9.109062,0
6.465357,Move,-1.739751,2.029116,-9.210918,0
6.488113,Move,-1.7612,2.066332,-9.32266,0
6.512538,Move,-1.784221,2.099624,-9.442593,0
6.531961,Move,-1.80253,2.128992,-9.53797,0
6.555994,Move,-1.825182,2.154436,-9.655978,0
6.576437,Move,-1.844451,2.175956,-9.75636,0
6.596317,Move,-1.86319,2.193552,-9.853983,0
6.619844,Move,-1.885366,2.207224,-9.969509,0
6.640448,Move,-1.904786,2.222796,-10.07068,0
6.664729,Move,-1.927673,2.224696,-10.18991,0
6.687548,Move,-1.949183,2.222672,-10.30196,0
6.711084,Move,-1.971367,2.216725,-10.41753,0
6.731438,Move,-1.990552,2.206853,-10.51748,0
6.752571,Move,-2.010472,2.193057,-10.62125,0
6.773542,Move,-2.03024,2.175337,-10.72423,0
6.793168,Move,-2.048739,2.153693,-10.8206,0
6.813197,Move,-2.067619,2.128125,-10.91895,0
6.833775,Move,-2.087016,2.098633,-11.01999,0
6.853702,Move,-2.105799,2.065217,-11.11784,0
6.875835,Move,-2.126662,2.027877,-11.22652,0
6.896378,Move,-2.146025,1.986614,-11.32739,0
6.920498,Move,-2.168337,1.892314,-11.44352,0
6.941265,Move,-2.186571,1.839278,-11.53698,0
6.965839,Move,-2.207392,1.782319,-11.63932,0
6.98613,Move,-2.224247,1.721435,-11.71689,0
7.012023,Move,-2.245582,1.656627,-11.8067,0
7.035819,Move,-2.265114,1.587895,-11.88018,0
7.060139,Move,-2.284949,1.438659,-11.94618,0
7.090509,Move,-2.309167,1.358155,-12.01562,0
7.121719,Move,-2.332186,1.185376,-12.07222,0
7.149992,Move,-2.349846,1.0931,-12.11108,0
7.176876,Move,-2.362826,0.9969003,-12.1376,0
0,Start,-1.790738E-07,1,9.303034E-08,0
2.534546,Move,-0.04359743,0.9999999,0.09542789,0
2.583903,Move,-0.1069631,0.9999999,0.1804222,0
2.621863,Move,-0.1820109,0.9999999,0.2557419,0
2.652376,Move,-0.2602914,0.9999999,0.3197718,0
2.680052,Move,-0.345513,0.9999999,0.3791078,0
2.706594,Move,-0.4399208,1,0.4362543,0
2.731406,Move,-0.5392849,0.9999999,0.4893742,0
2.752413,Move,-0.6316792,0.9999999,0.5338768,0
2.774013,Move,-0.7305207,0.9999999,0.5773897,0
2.796532,Move,-0.8349044,1,0.6195842,0
2.820189,Move,-0.9457064,1,0.6609928,0
2.845638,Move,-1.06586,1,0.7028732,0
2.8679,Move,-1.171496,0.9999999,0.7379602,0
2.888026,Move,-1.267263,0.9999999,0.7688525,0
2.911366,Move,-1.378467,0.9999999,0.8042589,0
2.933845,Move,-1.485578,0.9999998,0.8383129,0
2.956635,Move,-1.59417,0.9999999,0.8728378,0
2.97876,Move,-1.6996,0.9999999,0.9063575,0
3.00245,Move,-1.812479,0.9999999,0.9422458,0
3.025417,Move,-1.921919,0.9999998,0.9770405,0
3.048696,Move,-2.032844,0.9999998,1.012307,0
3.068705,Move,-2.128185,0.9999999,1.042619,0
3.091696,Move,-2.237741,0.9999999,1.077451,0
3.114126,Move,-2.34462,0.9999999,1.111431,0
3.13611,Move,-2.449371,1,1.144736,0
3.159715,Move,-2.561851,1,1.180497,0
3.182257,Move,-2.669269,1,1.214649,0
3.204265,Move,-2.774136,0.9999999,1.247989,0
3.224286,Move,-2.869534,1,1.27832,0
3.247253,Move,-2.978976,1,1.313116,0
3.267707,Move,-3.076439,1,1.344103,0
3.289788,Move,-3.181653,1,1.377554,0
3.311737,Move,-3.286245,0.9999999,1.410807,0
3.334582,Move,-3.395102,1,1.445417,0
3.356279,Move,-3.498487,1,1.478287,0
3.379561,Move,-3.609429,0.9999999,1.513559,0
3.400103,Move,-3.707311,1,1.544679,0
3.422242,Move,-3.812805,0.9999998,1.57822,0
3.444445,Move,-3.918605,0.9999998,1.611857,0
3.46607,Move,-4.021646,0.9999999,1.644618,0
3.48813,Move,-4.126764,1,1.678039,0
3.508244,Move,-4.222607,0.9999999,1.70851,0
3.530613,Move,-4.329201,0.9999999,1.7424,0
3.55335,Move,-4.43286,0.9999999,1.775357,0
3.576138,Move,-4.529697,0.9999999,1.806144,0
3.603028,Move,-4.634195,0.9999999,1.839595,0
3.631462,Move,-4.733287,0.9999999,1.872302,0
3.665808,Move,-4.836984,0.9999999,1.908822,0
3.705377,Move,-4.934488,0.9999999,1.947185,0
3.759676,Move,-5.029833,1,1.992113,0
3.901147,Move,-4.950219,0.9999999,1.925773,0
3.947806,Move,-4.877349,0.9999999,1.850103,0
3.98512,Move,-4.811535,0.9999999,1.765128,0
4.018108,Move,-4.752415,1,1.669415,0
4.026052,Move,-4.73857,1.096076,1.643332,0
4.040213,Move,-4.714635,1.188228,1.59374,0
4.061472,Move,-4.680777,1.276456,1.512254,0
4.080766,Move,-4.652631,1.36076,1.431105,0
4.103905,Move,-4.622749,1.44114,1.324715,0
4.121334,Move,-4.60351,1.517596,1.239745,0
4.14292,Move,-4.584417,1.590128,1.133524,0
4.162036,Move,-4.571659,1.658736,1.038805,0
4.180081,Move,-4.562834,1.72342,0.9490154,0
4.202648,Move,-4.555775,1.78418,0.8364114,0
4.223019,Move,-4.55274,1.841016,0.734602,0
4.241413,Move,-4.552303,1.893928,0.6426354,0
4.2612,Move,-4.553932,1.942916,0.5437139,0
4.283394,Move,-4.557815,1.98798,0.4328144,0
4.302377,Move,-4.562465,2.02912,0.3380144,0
4.322697,Move,-4.568371,2.066336,0.2365896,0
4.343066,Move,-4.574812,2.099628,0.1349486,0
4.365709,Move,-4.582102,2.128996,0.02196424,0
4.385087,Move,-4.588342,2.15444,-0.07472104,0
4.406927,Move,-4.595373,2.17596,-0.1836937,0
4.429087,Move,-4.602508,2.193556,-0.2942661,0
4.452362,Move,-4.610002,2.207228,-0.410397,0
4.473691,Move,-4.616869,2.216976,-0.516821,0
4.496749,Move,-4.624293,2.2228,-0.6318721,0
4.520282,Move,-4.631871,2.222676,-0.7492955,0
4.541038,Move,-4.638553,2.216728,-0.8528575,0
4.564181,Move,-4.646005,2.206856,-0.9683331,0
4.585644,Move,-4.652938,2.193061,-1.075422,0
4.608428,Move,-4.660666,2.175341,-1.189076,0
4.630315,Move,-4.669001,2.153697,-1.298197,0
4.651992,Move,-4.678678,2.128129,-1.406149,0
4.671227,Move,-4.688887,2.098637,-1.50178,0
4.690753,Move,-4.701205,2.065221,-1.598624,0
4.712482,Move,-4.71766,2.027881,-1.706013,0
4.733255,Move,-4.736565,1.986617,-1.80814,0
4.75208,Move,-4.756787,1.941429,-1.900065,0
4.772304,Move,-4.78216,1.892317,-1.997937,0
4.79195,Move,-4.810745,1.839281,-2.091911,0
4.810499,Move,-4.84157,1.782322,-2.179379,0
4.826573,Move,-4.871551,1.721438,-2.253942,0
4.845457,Move,-4.910799,1.65663,-2.339806,0
4.860869,Move,-4.946226,1.587898,-2.408234,0
4.880533,Move,-4.996013,1.515242,-2.493,0
4.901751,Move,-5.055714,1.438662,-2.580669,0
4.921483,Move,-5.116776,1.358158,-2.658144,0
4.94066,Move,-5.181085,1.27373,-2.729244,0
4.96321,Move,-5.262572,1.185379,-2.807135,0
4.982752,Move,-5.337967,1.093103,-2.869255,0
5.001339,Move,-5.412526,0.9969028,-2.922651,0
5.024842,Move,-5.505458,0.9993806,-2.979584,0
5.048375,Move,-5.59546,0.999876,-3.025034,0
5.074848,Move,-5.69156,0.9999751,-3.063502,0
5.105843,Move,-5.795148,0.9999989,-3.093378,0
5.139696,Move,-5.895033,0.9999996,-3.110349,0
5.185231,Move,-6.004082,0.9999999,-3.113814,0
5.250335,Move,-6.104798,1,-3.098247,0
5.446054,Move,-6.045805,1,-3.182141,0
5.490744,Move,-5.989531,0.9999999,-3.270916,0
5.52503,Move,-5.943726,1,-3.360929,0
5.554742,Move,-5.90355,1,-3.454429,0
5.581102,Move,-5.868076,0.9999999,-3.549408,0
5.607921,Move,-5.832349,0.9999999,-3.657527,0
5.630371,Move,-5.802691,1,-3.756789,0
5.651103,Move,-5.775432,1,-3.85525,0
5.674857,Move,-5.745505,1,-3.970186,0
5.695778,Move,-5.720212,1,-4.071692,0
5.71598,Move,-5.696276,1,-4.169825,0
5.738595,Move,-5.66959,1,-4.279708,0
5.759552,Move,-5.644862,1,-4.381536,0
5.77992,Move,-5.62083,1,-4.480497,0
5.80352,Move,-5.592985,0.9999999,-4.595169,0
5.824278,Move,-5.568491,1,-4.69603,0
5.846072,Move,-5.542776,1,-4.801923,0
5.868666,Move,-5.516117,1,-4.911701,0
5.893456,Move,-5.486867,1,-5.032151,0
5.913603,Move,-5.463096,1,-5.130044,0
5.938006,Move,-5.434302,1,-5.248619,0
5.961255,Move,-5.406809,1,-5.361563,0
5.981598,Move,-5.382334,0.9999999,-5.460295,0
6.002997,Move,-5.355674,0.9999999,-5.563914,0
6.027062,Move,-5.323936,1,-5.679979,0
6.048276,Move,-5.29394,0.9999999,-5.781722,0
6.071387,Move,-5.258935,1,-5.890331,0
6.09692,Move,-5.219203,1,-6.001033,0
6.125109,Move,-5.174332,0.9999999,-6.110569,0
6.15296,Move,-5.129256,0.9999999,-6.205702,0
6.183835,Move,-5.07915,0.9999999,-6.295857,0
6.222826,Move,-5.01753,1,-6.3866,0
6.27286,Move,-4.946212,0.9999999,-6.466906,0
6.370716,Move,-4.864429,0.9999999,-6.526009,0
6.786414,Move,-4.797996,0.9999996,-6.448016,0
6.83656,Move,-4.74838,0.9999993,-6.353793,0
6.874551,Move,-4.708837,0.9999991,-6.255572,0
6.905989,Move,-4.676529,0.9999994,-6.156783,0
6.933148,Move,-4.649474,0.999999,-6.058721,0
6.958942,Move,-4.624645,0.9999986,-5.954816,0
6.983869,Move,-4.601479,0.9999994,-5.845177,0
7.00978,Move,-4.580533,0.9999991,-5.735411,0
7.037073,Move,-4.561905,0.9999988,-5.630136,0
7.068677,Move,-4.543468,0.9999992,-5.521867,0
7.104232,Move,-4.525795,0.9999995,-5.417717,0
7.148573,Move,-4.508186,0.9999996,-5.313937,0
7.213548,Move,-4.491307,0.9999995,-5.214458,0
7.664635,Move,-4.47427,0.9999998,-5.113795,0
7.721414,Move,-4.457043,0.9999997,-5.012245,0
7.761416,Move,-4.440057,0.9999995,-4.912126,0
7.794914,Move,-4.422736,0.999999,-4.810048,0
7.827002,Move,-4.403495,0.9999993,-4.696645,0
7.853147,Move,-4.385895,0.9999989,-4.592921,0
7.877617,Move,-4.367895,0.9999986,-4.486832,0
7.901698,Move,-4.3487,0.9999993,-4.373698,0
7.924972,Move,-4.329237,0.9999993,-4.258998,0
7.946918,Move,-4.310881,0.9999992,-4.150818,0
7.968212,Move,-4.293153,0.999999,-4.045837,0
7.991408,Move,-4.274421,0.999999,-3.931379,0
8.012461,Move,-4.258482,0.9999989,-3.827335,0
8.03509,Move,-4.243064,0.9999987,-3.715244,0
8.058008,Move,-4.229808,0.9999986,-3.601428,0
8.080629,Move,-4.219694,0.9999995,-3.488785,0
8.104335,Move,-4.21295,0.9999993,-3.370456,0
8.127199,Move,-4.210804,0.9999993,-3.256164,0
8.150262,Move,-4.213635,0.9999991,-3.140893,0
8.173933,Move,-4.22244,0.9999989,-3.022882,0
8.194268,Move,-4.235284,0.999999,-2.922033,0
8.216432,Move,-4.255391,0.999999,-2.813071,0
8.225413,Move,-4.265442,1.096075,-2.769302,0
8.241563,Move,-4.286366,1.188226,-2.691323,0
8.261343,Move,-4.317243,1.276454,-2.597381,0
8.280478,Move,-4.352859,1.360757,-2.508596,0
8.303054,Move,-4.402301,1.441136,-2.407154,0
8.325132,Move,-4.458339,1.517592,-2.312071,0
8.340031,Move,-4.50018,1.590124,-2.250448,0
8.361053,Move,-4.56402,1.658732,-2.166964,0
8.380581,Move,-4.627927,1.723416,-2.093162,0
8.403106,Move,-4.706507,1.784176,-2.012502,0
8.422351,Move,-4.777286,1.841012,-1.947322,0
8.441453,Move,-4.850413,1.893924,-1.885892,0
8.461394,Move,-4.929411,1.942912,-1.825072,0
8.48118,Move,-5.010096,1.987976,-1.767833,0
8.503944,Move,-5.105301,2.029116,-1.705469,0
8.523776,Move,-5.189983,2.066332,-1.653883,0
8.546144,Move,-5.287051,2.099624,-1.598333,0
8.565902,Move,-5.373899,2.128992,-1.551258,0
8.588978,Move,-5.476332,2.154436,-1.498152,0
8.609464,Move,-5.567932,2.175957,-1.452315,0
8.631728,Move,-5.667889,2.193553,-1.403315,0
8.655157,Move,-5.773289,2.207225,-1.352188,0
8.679054,Move,-5.880817,2.216973,-1.300082,0
8.702088,Move,-5.984459,2.224697,-1.249859,0
8.722304,Move,-6.075421,2.222673,-1.205774,0
8.743586,Move,-6.171069,2.216725,-1.159157,0
8.765369,Move,-6.268658,2.206853,-1.110778,0
8.788373,Move,-6.371073,2.193058,-1.058431,0
8.81153,Move,-6.473197,2.175338,-1.003876,0
8.834563,Move,-6.573462,2.153694,-0.9472218,0
8.857966,Move,-6.673593,2.128126,-0.8866777,0
8.877898,Move,-6.757141,2.098634,-0.832359,0
8.90002,Move,-6.847588,2.027878,-0.7687052,0
8.921197,Move,-6.93153,1.986614,-0.7041722,0
8.942097,Move,-7.011361,1.941426,-0.6367555,0
8.963075,Move,-7.087996,1.892314,-0.5651544,0
8.980394,Move,-7.148234,1.839278,-0.5029511,0
9.001566,Move,-7.217649,1.782318,-0.4230472,0
9.022039,Move,-7.279811,1.721434,-0.3417359,0
9.043934,Move,-7.340154,1.656626,-0.2504275,0
9.062813,Move,-7.385281,1.587894,-0.1714,0
9.080941,Move,-7.422197,1.515238,-0.09772819,0
9.100101,Move,-7.454948,1.438658,-0.02289494,0
9.122112,Move,-7.485694,1.358153,0.05863726,0
9.141212,Move,-7.507154,1.273725,0.125041,0
9.162953,Move,-7.526536,1.185372,0.1952488,0
9.181607,Move,-7.539495,1.093096,0.2505744,0
9.201846,Move,-7.550362,0.9968954,0.3052003,0
9.246581,Move,-7.565666,0.9998755,0.4054735,0
9.320195,Move,-7.575528,0.9999997,0.506472,0
0,Start,-1.790738E-07,1,9.303034E-08,0
